x,y,attempt,log_attempt,made,missed
61,52,3,0.47712125471966244,2,1
62,52,13,1.1139433523068367,9,4
63,52,12,1.0791812460476249,4,8
64,52,13,1.1139433523068367,4,9
65,52,19,1.2787536009528289,8,11
66,52,14,1.146128035678238,2,12
67,52,19,1.2787536009528289,7,12
68,52,27,1.4313637641589874,12,15
69,52,23,1.3617278360175928,9,14
70,52,29,1.462397997898956,7,22
71,52,28,1.4471580313422192,7,21
72,52,30,1.4771212547196624,9,21
73,52,44,1.6434526764861874,10,34
74,52,33,1.5185139398778875,11,22
75,52,34,1.5314789170422551,12,22
76,52,35,1.5440680443502757,10,25
77,52,36,1.5563025007672873,13,23
78,52,37,1.568201724066995,10,27
79,52,33,1.5185139398778875,13,20
80,52,30,1.4771212547196624,12,18
81,52,31,1.4913616938342726,11,20
82,52,25,1.3979400086720377,6,19
83,52,23,1.3617278360175928,8,15
84,52,33,1.5185139398778875,9,24
85,52,18,1.255272505103306,4,14
86,52,11,1.0413926851582251,5,6
87,52,11,1.0413926851582251,2,9
88,52,7,0.8450980400142568,2,5
89,52,3,0.47712125471966244,0,3
90,52,4,0.6020599913279624,0,4
92,52,1,0.0,0,1
93,52,1,0.0,0,1
3,53,1,0.0,0,1
7,53,1,0.0,1,0
8,53,1,0.0,0,1
9,53,4,0.6020599913279624,2,2
10,53,3,0.47712125471966244,1,2
11,53,4,0.6020599913279624,1,3
12,53,10,1.0,1,9
13,53,14,1.146128035678238,4,10
14,53,18,1.255272505103306,4,14
15,53,16,1.2041199826559248,5,11
16,53,26,1.414973347970818,1,25
17,53,22,1.3424226808222062,8,14
18,53,46,1.662757831681574,18,28
19,53,42,1.6232492903979006,13,29
20,53,26,1.414973347970818,7,19
21,53,42,1.6232492903979006,20,22
22,53,45,1.6532125137753437,16,29
23,53,40,1.6020599913279623,18,22
24,53,46,1.662757831681574,18,28
25,53,43,1.6334684555795864,14,29
26,53,36,1.5563025007672873,18,18
27,53,48,1.6812412373755872,15,33
28,53,36,1.5563025007672873,9,27
29,53,34,1.5314789170422551,8,26
30,53,21,1.3222192947339193,6,15
31,53,29,1.462397997898956,12,17
32,53,17,1.2304489213782739,3,14
33,53,15,1.1760912590556813,3,12
34,53,15,1.1760912590556813,7,8
35,53,12,1.0791812460476249,3,9
36,53,8,0.9030899869919435,1,7
37,53,3,0.47712125471966244,0,3
38,53,6,0.7781512503836436,3,3
39,53,1,0.0,0,1
40,53,4,0.6020599913279624,2,2
41,53,2,0.3010299956639812,1,1
42,53,6,0.7781512503836436,1,5
43,53,7,0.8450980400142568,3,4
44,53,3,0.47712125471966244,0,3
45,53,5,0.6989700043360189,2,3
46,53,1,0.0,0,1
47,53,8,0.9030899869919435,2,6
48,53,7,0.8450980400142568,1,6
49,53,10,1.0,3,7
50,53,3,0.47712125471966244,0,3
51,53,6,0.7781512503836436,2,4
52,53,4,0.6020599913279624,1,3
53,53,5,0.6989700043360189,1,4
54,53,5,0.6989700043360189,2,3
56,53,4,0.6020599913279624,2,2
57,53,3,0.47712125471966244,2,1
58,53,8,0.9030899869919435,4,4
59,53,5,0.6989700043360189,2,3
60,53,8,0.9030899869919435,3,5
61,53,11,1.0413926851582251,3,8
62,53,15,1.1760912590556813,5,10
63,53,11,1.0413926851582251,2,9
64,53,15,1.1760912590556813,9,6
65,53,10,1.0,3,7
66,53,20,1.3010299956639813,4,16
67,53,19,1.2787536009528289,5,14
68,53,26,1.414973347970818,9,17
69,53,31,1.4913616938342726,9,22
70,53,37,1.568201724066995,11,26
71,53,33,1.5185139398778875,12,21
72,53,41,1.6127838567197355,18,23
73,53,31,1.4913616938342726,15,16
74,53,35,1.5440680443502757,6,29
75,53,29,1.462397997898956,8,21
76,53,50,1.6989700043360187,13,37
77,53,40,1.6020599913279623,9,31
78,53,31,1.4913616938342726,7,24
79,53,39,1.591064607026499,14,25
80,53,34,1.5314789170422551,8,26
81,53,28,1.4471580313422192,5,23
82,53,20,1.3010299956639813,7,13
83,53,24,1.380211241711606,5,19
84,53,19,1.2787536009528289,3,16
85,53,17,1.2304489213782739,5,12
86,53,11,1.0413926851582251,5,6
87,53,11,1.0413926851582251,3,8
88,53,5,0.6989700043360189,1,4
89,53,4,0.6020599913279624,0,4
6,54,1,0.0,1,0
8,54,1,0.0,0,1
9,54,2,0.3010299956639812,1,1
10,54,1,0.0,0,1
11,54,1,0.0,0,1
12,54,6,0.7781512503836436,1,5
13,54,3,0.47712125471966244,1,2
14,54,14,1.146128035678238,3,11
15,54,10,1.0,4,6
16,54,16,1.2041199826559248,3,13
17,54,21,1.3222192947339193,6,15
18,54,25,1.3979400086720377,3,22
19,54,32,1.505149978319906,11,21
20,54,35,1.5440680443502757,16,19
21,54,28,1.4471580313422192,9,19
22,54,31,1.4913616938342726,9,22
23,54,29,1.462397997898956,9,20
24,54,36,1.5563025007672873,9,27
25,54,33,1.5185139398778875,12,21
26,54,28,1.4471580313422192,5,23
27,54,34,1.5314789170422551,11,23
28,54,32,1.505149978319906,12,20
29,54,34,1.5314789170422551,13,21
30,54,29,1.462397997898956,8,21
31,54,46,1.662757831681574,12,34
32,54,20,1.3010299956639813,5,15
33,54,20,1.3010299956639813,5,15
34,54,30,1.4771212547196624,7,23
35,54,22,1.3424226808222062,9,13
36,54,21,1.3222192947339193,10,11
37,54,19,1.2787536009528289,3,16
38,54,10,1.0,2,8
39,54,19,1.2787536009528289,5,14
40,54,11,1.0413926851582251,2,9
41,54,19,1.2787536009528289,6,13
42,54,14,1.146128035678238,6,8
43,54,17,1.2304489213782739,7,10
44,54,19,1.2787536009528289,4,15
45,54,21,1.3222192947339193,2,19
46,54,10,1.0,2,8
47,54,13,1.1139433523068367,4,9
48,54,16,1.2041199826559248,3,13
49,54,12,1.0791812460476249,5,7
50,54,13,1.1139433523068367,2,11
51,54,21,1.3222192947339193,10,11
52,54,10,1.0,3,7
53,54,8,0.9030899869919435,3,5
54,54,15,1.1760912590556813,10,5
55,54,17,1.2304489213782739,5,12
56,54,19,1.2787536009528289,9,10
57,54,12,1.0791812460476249,6,6
58,54,13,1.1139433523068367,3,10
59,54,19,1.2787536009528289,10,9
60,54,22,1.3424226808222062,7,15
61,54,15,1.1760912590556813,7,8
62,54,19,1.2787536009528289,6,13
63,54,19,1.2787536009528289,4,15
64,54,20,1.3010299956639813,4,16
65,54,27,1.4313637641589874,8,19
66,54,19,1.2787536009528289,4,15
67,54,25,1.3979400086720377,10,15
68,54,24,1.380211241711606,9,15
69,54,32,1.505149978319906,11,21
70,54,42,1.6232492903979006,13,29
71,54,38,1.5797835966168101,12,26
72,54,27,1.4313637641589874,12,15
73,54,39,1.591064607026499,11,28
74,54,25,1.3979400086720377,13,12
75,54,40,1.6020599913279623,13,27
76,54,36,1.5563025007672873,11,25
77,54,36,1.5563025007672873,13,23
78,54,31,1.4913616938342726,11,20
79,54,31,1.4913616938342726,10,21
80,54,32,1.505149978319906,10,22
81,54,27,1.4313637641589874,11,16
82,54,14,1.146128035678238,6,8
83,54,17,1.2304489213782739,4,13
84,54,9,0.9542425094393249,4,5
85,54,11,1.0413926851582251,3,8
86,54,5,0.6989700043360189,4,1
87,54,7,0.8450980400142568,2,5
88,54,2,0.3010299956639812,0,2
89,54,3,0.47712125471966244,1,2
91,54,1,0.0,0,1
95,54,1,0.0,1,0
8,55,1,0.0,0,1
9,55,1,0.0,0,1
10,55,2,0.3010299956639812,0,2
11,55,2,0.3010299956639812,0,2
12,55,6,0.7781512503836436,2,4
13,55,6,0.7781512503836436,1,5
14,55,11,1.0413926851582251,3,8
15,55,13,1.1139433523068367,4,9
16,55,14,1.146128035678238,3,11
17,55,17,1.2304489213782739,4,13
18,55,23,1.3617278360175928,9,14
19,55,26,1.414973347970818,9,17
20,55,33,1.5185139398778875,6,27
21,55,24,1.380211241711606,9,15
22,55,40,1.6020599913279623,10,30
23,55,36,1.5563025007672873,14,22
24,55,35,1.5440680443502757,10,25
25,55,25,1.3979400086720377,9,16
26,55,38,1.5797835966168101,7,31
27,55,37,1.568201724066995,10,27
28,55,37,1.568201724066995,14,23
29,55,39,1.591064607026499,4,35
30,55,24,1.380211241711606,9,15
31,55,26,1.414973347970818,10,16
32,55,16,1.2041199826559248,6,10
33,55,34,1.5314789170422551,11,23
34,55,25,1.3979400086720377,16,9
35,55,20,1.3010299956639813,10,10
36,55,16,1.2041199826559248,5,11
37,55,23,1.3617278360175928,8,15
38,55,20,1.3010299956639813,8,12
39,55,19,1.2787536009528289,0,19
40,55,11,1.0413926851582251,5,6
41,55,17,1.2304489213782739,8,9
42,55,12,1.0791812460476249,5,7
43,55,19,1.2787536009528289,3,16
44,55,9,0.9542425094393249,3,6
45,55,18,1.255272505103306,5,13
46,55,15,1.1760912590556813,5,10
47,55,12,1.0791812460476249,4,8
48,55,16,1.2041199826559248,5,11
49,55,10,1.0,2,8
50,55,15,1.1760912590556813,4,11
51,55,21,1.3222192947339193,7,14
52,55,10,1.0,2,8
53,55,13,1.1139433523068367,8,5
54,55,16,1.2041199826559248,6,10
55,55,18,1.255272505103306,5,13
56,55,9,0.9542425094393249,5,4
57,55,18,1.255272505103306,6,12
58,55,19,1.2787536009528289,7,12
59,55,13,1.1139433523068367,2,11
60,55,9,0.9542425094393249,2,7
61,55,16,1.2041199826559248,5,11
62,55,21,1.3222192947339193,8,13
63,55,18,1.255272505103306,5,13
64,55,18,1.255272505103306,7,11
65,55,24,1.380211241711606,9,15
66,55,35,1.5440680443502757,11,24
67,55,31,1.4913616938342726,8,23
68,55,38,1.5797835966168101,14,24
69,55,29,1.462397997898956,10,19
70,55,36,1.5563025007672873,17,19
71,55,33,1.5185139398778875,12,21
72,55,38,1.5797835966168101,12,26
73,55,35,1.5440680443502757,7,28
74,55,34,1.5314789170422551,10,24
75,55,37,1.568201724066995,11,26
76,55,26,1.414973347970818,8,18
77,55,32,1.505149978319906,9,23
78,55,19,1.2787536009528289,4,15
79,55,32,1.505149978319906,15,17
80,55,17,1.2304489213782739,2,15
81,55,38,1.5797835966168101,13,25
82,55,24,1.380211241711606,11,13
83,55,8,0.9030899869919435,3,5
84,55,14,1.146128035678238,3,11
85,55,8,0.9030899869919435,3,5
86,55,5,0.6989700043360189,2,3
87,55,7,0.8450980400142568,3,4
88,55,4,0.6020599913279624,1,3
89,55,4,0.6020599913279624,2,2
90,55,1,0.0,0,1
91,55,2,0.3010299956639812,1,1
94,55,1,0.0,0,1
95,55,1,0.0,0,1
5,56,1,0.0,1,0
6,56,1,0.0,0,1
9,56,1,0.0,1,0
10,56,3,0.47712125471966244,0,3
12,56,4,0.6020599913279624,0,4
13,56,3,0.47712125471966244,0,3
14,56,2,0.3010299956639812,0,2
15,56,9,0.9542425094393249,2,7
16,56,7,0.8450980400142568,0,7
17,56,7,0.8450980400142568,4,3
18,56,15,1.1760912590556813,3,12
19,56,15,1.1760912590556813,6,9
20,56,21,1.3222192947339193,8,13
21,56,20,1.3010299956639813,6,14
22,56,29,1.462397997898956,10,19
23,56,26,1.414973347970818,8,18
24,56,23,1.3617278360175928,5,18
25,56,33,1.5185139398778875,10,23
26,56,30,1.4771212547196624,9,21
27,56,30,1.4771212547196624,7,23
28,56,26,1.414973347970818,8,18
29,56,35,1.5440680443502757,13,22
30,56,17,1.2304489213782739,6,11
31,56,22,1.3424226808222062,10,12
32,56,26,1.414973347970818,10,16
33,56,28,1.4471580313422192,12,16
34,56,31,1.4913616938342726,11,20
35,56,33,1.5185139398778875,11,22
36,56,22,1.3424226808222062,6,16
37,56,21,1.3222192947339193,7,14
38,56,27,1.4313637641589874,3,24
39,56,29,1.462397997898956,9,20
40,56,22,1.3424226808222062,6,16
41,56,17,1.2304489213782739,9,8
42,56,24,1.380211241711606,8,16
43,56,23,1.3617278360175928,6,17
44,56,40,1.6020599913279623,12,28
45,56,32,1.505149978319906,14,18
46,56,24,1.380211241711606,9,15
47,56,48,1.6812412373755872,18,30
48,56,35,1.5440680443502757,12,23
49,56,30,1.4771212547196624,11,19
50,56,48,1.6812412373755872,17,31
51,56,36,1.5563025007672873,6,30
52,56,26,1.414973347970818,12,14
53,56,27,1.4313637641589874,12,15
54,56,16,1.2041199826559248,5,11
55,56,16,1.2041199826559248,1,15
56,56,19,1.2787536009528289,4,15
57,56,39,1.591064607026499,15,24
58,56,26,1.414973347970818,6,20
59,56,27,1.4313637641589874,5,22
60,56,24,1.380211241711606,13,11
61,56,19,1.2787536009528289,5,14
62,56,23,1.3617278360175928,3,20
63,56,26,1.414973347970818,12,14
64,56,28,1.4471580313422192,7,21
65,56,28,1.4471580313422192,9,19
66,56,26,1.414973347970818,4,22
67,56,33,1.5185139398778875,7,26
68,56,32,1.505149978319906,5,27
69,56,19,1.2787536009528289,9,10
70,56,26,1.414973347970818,8,18
71,56,27,1.4313637641589874,9,18
72,56,34,1.5314789170422551,10,24
73,56,26,1.414973347970818,6,20
74,56,32,1.505149978319906,7,25
75,56,22,1.3424226808222062,10,12
76,56,30,1.4771212547196624,9,21
77,56,24,1.380211241711606,8,16
78,56,19,1.2787536009528289,6,13
79,56,17,1.2304489213782739,8,9
80,56,15,1.1760912590556813,6,9
81,56,6,0.7781512503836436,1,5
82,56,12,1.0791812460476249,5,7
83,56,11,1.0413926851582251,3,8
84,56,6,0.7781512503836436,1,5
85,56,6,0.7781512503836436,1,5
86,56,3,0.47712125471966244,1,2
88,56,2,0.3010299956639812,0,2
89,56,3,0.47712125471966244,2,1
90,56,1,0.0,0,1
91,56,1,0.0,0,1
94,56,1,0.0,1,0
4,57,2,0.3010299956639812,1,1
6,57,1,0.0,0,1
7,57,1,0.0,0,1
8,57,1,0.0,1,0
9,57,1,0.0,0,1
10,57,2,0.3010299956639812,1,1
11,57,3,0.47712125471966244,1,2
12,57,5,0.6989700043360189,1,4
13,57,3,0.47712125471966244,1,2
14,57,3,0.47712125471966244,2,1
15,57,5,0.6989700043360189,3,2
16,57,14,1.146128035678238,7,7
17,57,8,0.9030899869919435,4,4
18,57,8,0.9030899869919435,3,5
19,57,16,1.2041199826559248,5,11
20,57,28,1.4471580313422192,5,23
21,57,14,1.146128035678238,2,12
22,57,28,1.4471580313422192,12,16
23,57,23,1.3617278360175928,7,16
24,57,28,1.4471580313422192,6,22
25,57,28,1.4471580313422192,6,22
26,57,34,1.5314789170422551,14,20
27,57,38,1.5797835966168101,11,27
28,57,33,1.5185139398778875,13,20
29,57,33,1.5185139398778875,10,23
30,57,27,1.4313637641589874,8,19
31,57,34,1.5314789170422551,11,23
32,57,36,1.5563025007672873,11,25
33,57,14,1.146128035678238,5,9
34,57,20,1.3010299956639813,7,13
35,57,34,1.5314789170422551,12,22
36,57,31,1.4913616938342726,10,21
37,57,18,1.255272505103306,10,8
38,57,33,1.5185139398778875,10,23
39,57,23,1.3617278360175928,5,18
40,57,20,1.3010299956639813,8,12
41,57,24,1.380211241711606,10,14
42,57,29,1.462397997898956,13,16
43,57,30,1.4771212547196624,6,24
44,57,27,1.4313637641589874,8,19
45,57,21,1.3222192947339193,10,11
46,57,35,1.5440680443502757,13,22
47,57,31,1.4913616938342726,6,25
48,57,30,1.4771212547196624,10,20
49,57,34,1.5314789170422551,8,26
50,57,44,1.6434526764861874,15,29
51,57,22,1.3424226808222062,8,14
52,57,43,1.6334684555795864,15,28
53,57,23,1.3617278360175928,5,18
54,57,27,1.4313637641589874,13,14
55,57,33,1.5185139398778875,8,25
56,57,33,1.5185139398778875,9,24
57,57,20,1.3010299956639813,8,12
58,57,22,1.3424226808222062,10,12
59,57,26,1.414973347970818,7,19
60,57,31,1.4913616938342726,11,20
61,57,28,1.4471580313422192,7,21
62,57,26,1.414973347970818,10,16
63,57,30,1.4771212547196624,15,15
64,57,32,1.505149978319906,13,19
65,57,23,1.3617278360175928,9,14
66,57,26,1.414973347970818,7,19
67,57,28,1.4471580313422192,11,17
68,57,33,1.5185139398778875,9,24
69,57,38,1.5797835966168101,15,23
70,57,34,1.5314789170422551,11,23
71,57,33,1.5185139398778875,11,22
72,57,30,1.4771212547196624,9,21
73,57,35,1.5440680443502757,16,19
74,57,22,1.3424226808222062,3,19
75,57,30,1.4771212547196624,12,18
76,57,21,1.3222192947339193,7,14
77,57,20,1.3010299956639813,7,13
78,57,22,1.3424226808222062,8,14
79,57,21,1.3222192947339193,7,14
80,57,7,0.8450980400142568,3,4
81,57,9,0.9542425094393249,3,6
82,57,4,0.6020599913279624,2,2
83,57,6,0.7781512503836436,2,4
84,57,5,0.6989700043360189,0,5
85,57,9,0.9542425094393249,5,4
86,57,2,0.3010299956639812,1,1
87,57,1,0.0,0,1
88,57,2,0.3010299956639812,0,2
89,57,1,0.0,1,0
95,57,2,0.3010299956639812,1,1
8,58,1,0.0,0,1
9,58,1,0.0,1,0
10,58,4,0.6020599913279624,0,4
12,58,2,0.3010299956639812,1,1
13,58,1,0.0,1,0
14,58,3,0.47712125471966244,1,2
15,58,4,0.6020599913279624,3,1
16,58,6,0.7781512503836436,3,3
17,58,7,0.8450980400142568,1,6
18,58,8,0.9030899869919435,1,7
19,58,11,1.0413926851582251,5,6
20,58,13,1.1139433523068367,5,8
21,58,10,1.0,3,7
22,58,16,1.2041199826559248,5,11
23,58,20,1.3010299956639813,7,13
24,58,21,1.3222192947339193,6,15
25,58,19,1.2787536009528289,9,10
26,58,25,1.3979400086720377,11,14
27,58,30,1.4771212547196624,9,21
28,58,28,1.4471580313422192,4,24
29,58,27,1.4313637641589874,9,18
30,58,21,1.3222192947339193,10,11
31,58,28,1.4471580313422192,9,19
32,58,23,1.3617278360175928,9,14
33,58,30,1.4771212547196624,12,18
34,58,29,1.462397997898956,10,19
35,58,24,1.380211241711606,5,19
36,58,30,1.4771212547196624,10,20
37,58,24,1.380211241711606,10,14
38,58,31,1.4913616938342726,12,19
39,58,17,1.2304489213782739,6,11
40,58,21,1.3222192947339193,6,15
41,58,21,1.3222192947339193,4,17
42,58,31,1.4913616938342726,9,22
43,58,17,1.2304489213782739,5,12
44,58,25,1.3979400086720377,8,17
45,58,35,1.5440680443502757,9,26
46,58,35,1.5440680443502757,11,24
47,58,25,1.3979400086720377,9,16
48,58,35,1.5440680443502757,14,21
49,58,46,1.662757831681574,15,31
50,58,32,1.505149978319906,5,27
51,58,53,1.724275869600789,14,39
52,58,37,1.568201724066995,11,26
53,58,39,1.591064607026499,13,26
54,58,35,1.5440680443502757,13,22
55,58,35,1.5440680443502757,15,20
56,58,37,1.568201724066995,10,27
57,58,29,1.462397997898956,7,22
58,58,16,1.2041199826559248,4,12
59,58,18,1.255272505103306,7,11
60,58,26,1.414973347970818,8,18
61,58,22,1.3424226808222062,7,15
62,58,33,1.5185139398778875,15,18
63,58,15,1.1760912590556813,4,11
64,58,22,1.3424226808222062,6,16
65,58,20,1.3010299956639813,7,13
66,58,20,1.3010299956639813,7,13
67,58,23,1.3617278360175928,10,13
68,58,20,1.3010299956639813,7,13
69,58,25,1.3979400086720377,7,18
70,58,27,1.4313637641589874,9,18
71,58,27,1.4313637641589874,13,14
72,58,24,1.380211241711606,7,17
73,58,27,1.4313637641589874,11,16
74,58,17,1.2304489213782739,8,9
75,58,22,1.3424226808222062,6,16
76,58,19,1.2787536009528289,3,16
77,58,12,1.0791812460476249,2,10
78,58,13,1.1139433523068367,3,10
79,58,11,1.0413926851582251,2,9
80,58,7,0.8450980400142568,2,5
81,58,5,0.6989700043360189,0,5
82,58,4,0.6020599913279624,3,1
83,58,7,0.8450980400142568,2,5
84,58,4,0.6020599913279624,1,3
85,58,2,0.3010299956639812,0,2
86,58,2,0.3010299956639812,0,2
87,58,1,0.0,1,0
88,58,1,0.0,0,1
89,58,1,0.0,0,1
8,59,1,0.0,0,1
10,59,2,0.3010299956639812,0,2
12,59,1,0.0,0,1
13,59,1,0.0,0,1
14,59,3,0.47712125471966244,0,3
15,59,4,0.6020599913279624,2,2
16,59,5,0.6989700043360189,1,4
17,59,2,0.3010299956639812,0,2
18,59,10,1.0,2,8
19,59,12,1.0791812460476249,4,8
20,59,13,1.1139433523068367,4,9
21,59,9,0.9542425094393249,2,7
22,59,13,1.1139433523068367,3,10
23,59,17,1.2304489213782739,1,16
24,59,22,1.3424226808222062,5,17
25,59,20,1.3010299956639813,7,13
26,59,29,1.462397997898956,7,22
27,59,29,1.462397997898956,12,17
28,59,20,1.3010299956639813,6,14
29,59,24,1.380211241711606,11,13
30,59,26,1.414973347970818,7,19
31,59,25,1.3979400086720377,4,21
32,59,28,1.4471580313422192,7,21
33,59,31,1.4913616938342726,10,21
34,59,19,1.2787536009528289,5,14
35,59,26,1.414973347970818,5,21
36,59,28,1.4471580313422192,8,20
37,59,24,1.380211241711606,8,16
38,59,21,1.3222192947339193,5,16
39,59,27,1.4313637641589874,10,17
40,59,31,1.4913616938342726,10,21
41,59,25,1.3979400086720377,5,20
42,59,35,1.5440680443502757,9,26
43,59,30,1.4771212547196624,10,20
44,59,48,1.6812412373755872,22,26
45,59,27,1.4313637641589874,11,16
46,59,35,1.5440680443502757,6,29
47,59,38,1.5797835966168101,12,26
48,59,48,1.6812412373755872,10,38
49,59,38,1.5797835966168101,10,28
50,59,42,1.6232492903979006,14,28
51,59,36,1.5563025007672873,11,25
52,59,61,1.7853298350107671,21,40
53,59,41,1.6127838567197355,12,29
54,59,26,1.414973347970818,8,18
55,59,31,1.4913616938342726,12,19
56,59,33,1.5185139398778875,17,16
57,59,24,1.380211241711606,6,18
58,59,31,1.4913616938342726,8,23
59,59,32,1.505149978319906,10,22
60,59,26,1.414973347970818,10,16
61,59,31,1.4913616938342726,11,20
62,59,25,1.3979400086720377,9,16
63,59,28,1.4471580313422192,12,16
64,59,28,1.4471580313422192,6,22
65,59,33,1.5185139398778875,12,21
66,59,22,1.3424226808222062,10,12
67,59,27,1.4313637641589874,5,22
68,59,28,1.4471580313422192,10,18
69,59,31,1.4913616938342726,7,24
70,59,24,1.380211241711606,11,13
71,59,21,1.3222192947339193,8,13
72,59,22,1.3424226808222062,4,18
73,59,16,1.2041199826559248,4,12
74,59,19,1.2787536009528289,8,11
75,59,22,1.3424226808222062,4,18
76,59,13,1.1139433523068367,5,8
77,59,13,1.1139433523068367,3,10
78,59,12,1.0791812460476249,1,11
79,59,10,1.0,3,7
80,59,6,0.7781512503836436,2,4
81,59,1,0.0,0,1
82,59,3,0.47712125471966244,1,2
83,59,3,0.47712125471966244,0,3
84,59,1,0.0,1,0
85,59,4,0.6020599913279624,0,4
86,59,2,0.3010299956639812,0,2
88,59,2,0.3010299956639812,0,2
89,59,3,0.47712125471966244,2,1
90,59,2,0.3010299956639812,0,2
93,59,1,0.0,0,1
13,60,1,0.0,0,1
14,60,3,0.47712125471966244,0,3
15,60,4,0.6020599913279624,1,3
16,60,1,0.0,1,0
17,60,1,0.0,1,0
18,60,8,0.9030899869919435,3,5
19,60,2,0.3010299956639812,0,2
20,60,8,0.9030899869919435,2,6
21,60,2,0.3010299956639812,0,2
22,60,11,1.0413926851582251,4,7
23,60,6,0.7781512503836436,2,4
24,60,13,1.1139433523068367,5,8
25,60,10,1.0,3,7
26,60,17,1.2304489213782739,4,13
27,60,24,1.380211241711606,5,19
28,60,21,1.3222192947339193,4,17
29,60,21,1.3222192947339193,10,11
30,60,26,1.414973347970818,6,20
31,60,29,1.462397997898956,8,21
32,60,20,1.3010299956639813,7,13
33,60,17,1.2304489213782739,5,12
34,60,22,1.3424226808222062,7,15
35,60,23,1.3617278360175928,6,17
36,60,21,1.3222192947339193,6,15
37,60,27,1.4313637641589874,6,21
38,60,25,1.3979400086720377,10,15
39,60,27,1.4313637641589874,6,21
40,60,24,1.380211241711606,10,14
41,60,20,1.3010299956639813,8,12
42,60,28,1.4471580313422192,9,19
43,60,32,1.505149978319906,13,19
44,60,32,1.505149978319906,8,24
45,60,34,1.5314789170422551,12,22
46,60,32,1.505149978319906,10,22
47,60,32,1.505149978319906,8,24
48,60,42,1.6232492903979006,13,29
49,60,39,1.591064607026499,7,32
50,60,28,1.4471580313422192,9,19
51,60,42,1.6232492903979006,16,26
52,60,37,1.568201724066995,10,27
53,60,28,1.4471580313422192,14,14
54,60,28,1.4471580313422192,9,19
55,60,35,1.5440680443502757,9,26
56,60,19,1.2787536009528289,5,14
57,60,33,1.5185139398778875,12,21
58,60,18,1.255272505103306,7,11
59,60,26,1.414973347970818,8,18
60,60,32,1.505149978319906,10,22
61,60,23,1.3617278360175928,10,13
62,60,25,1.3979400086720377,6,19
63,60,33,1.5185139398778875,12,21
64,60,27,1.4313637641589874,5,22
65,60,29,1.462397997898956,8,21
66,60,20,1.3010299956639813,4,16
67,60,29,1.462397997898956,8,21
68,60,19,1.2787536009528289,2,17
69,60,32,1.505149978319906,6,26
70,60,18,1.255272505103306,4,14
71,60,26,1.414973347970818,5,21
72,60,21,1.3222192947339193,8,13
73,60,12,1.0791812460476249,4,8
74,60,12,1.0791812460476249,3,9
75,60,17,1.2304489213782739,3,14
76,60,4,0.6020599913279624,1,3
77,60,7,0.8450980400142568,3,4
78,60,6,0.7781512503836436,1,5
79,60,6,0.7781512503836436,3,3
80,60,5,0.6989700043360189,1,4
81,60,6,0.7781512503836436,3,3
82,60,3,0.47712125471966244,1,2
83,60,2,0.3010299956639812,0,2
85,60,5,0.6989700043360189,0,5
86,60,1,0.0,0,1
87,60,1,0.0,0,1
88,60,3,0.47712125471966244,2,1
91,60,1,0.0,0,1
6,61,1,0.0,0,1
7,61,1,0.0,0,1
9,61,1,0.0,0,1
10,61,1,0.0,1,0
11,61,1,0.0,0,1
12,61,1,0.0,0,1
13,61,1,0.0,1,0
14,61,2,0.3010299956639812,1,1
15,61,1,0.0,0,1
16,61,2,0.3010299956639812,1,1
17,61,2,0.3010299956639812,1,1
18,61,3,0.47712125471966244,0,3
19,61,1,0.0,0,1
20,61,6,0.7781512503836436,1,5
21,61,5,0.6989700043360189,1,4
22,61,11,1.0413926851582251,5,6
23,61,4,0.6020599913279624,2,2
24,61,14,1.146128035678238,7,7
25,61,10,1.0,2,8
26,61,22,1.3424226808222062,5,17
27,61,18,1.255272505103306,7,11
28,61,14,1.146128035678238,5,9
29,61,19,1.2787536009528289,4,15
30,61,29,1.462397997898956,12,17
31,61,22,1.3424226808222062,8,14
32,61,20,1.3010299956639813,7,13
33,61,23,1.3617278360175928,7,16
34,61,27,1.4313637641589874,13,14
35,61,24,1.380211241711606,6,18
36,61,27,1.4313637641589874,9,18
37,61,22,1.3424226808222062,7,15
38,61,28,1.4471580313422192,11,17
39,61,26,1.414973347970818,12,14
40,61,22,1.3424226808222062,5,17
41,61,29,1.462397997898956,13,16
42,61,32,1.505149978319906,12,20
43,61,23,1.3617278360175928,7,16
44,61,24,1.380211241711606,9,15
45,61,25,1.3979400086720377,10,15
46,61,40,1.6020599913279623,19,21
47,61,33,1.5185139398778875,11,22
48,61,41,1.6127838567197355,12,29
49,61,33,1.5185139398778875,14,19
50,61,34,1.5314789170422551,10,24
51,61,31,1.4913616938342726,13,18
52,61,35,1.5440680443502757,9,26
53,61,44,1.6434526764861874,16,28
54,61,35,1.5440680443502757,13,22
55,61,28,1.4471580313422192,11,17
56,61,32,1.505149978319906,12,20
57,61,21,1.3222192947339193,11,10
58,61,22,1.3424226808222062,11,11
59,61,20,1.3010299956639813,3,17
60,61,23,1.3617278360175928,7,16
61,61,21,1.3222192947339193,8,13
62,61,22,1.3424226808222062,8,14
63,61,18,1.255272505103306,5,13
64,61,23,1.3617278360175928,6,17
65,61,30,1.4771212547196624,14,16
66,61,12,1.0791812460476249,4,8
67,61,24,1.380211241711606,9,15
68,61,22,1.3424226808222062,8,14
69,61,22,1.3424226808222062,9,13
70,61,21,1.3222192947339193,10,11
71,61,19,1.2787536009528289,7,12
72,61,16,1.2041199826559248,6,10
73,61,17,1.2304489213782739,6,11
